category,nominee,artist,workers,name,year,valence,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,popularity,speechiness,tempo,decade,duration_s
Best Male Rap Solo Performance,Get Busy,['Sean Paul'],,Get Busy,2002,72.6,61.5,73.5,211666,82.4,0.0,15.8,-414.3,74,3.6,100.202,2000,211.666
Best Male Rap Solo Performance,Get Busy,['Sean Paul'],,Get Busy,2002,72.6,61.5,73.5,211666,82.4,0.0,15.8,-414.3,60,3.6,100.202,2000,211.666
Best Male Rap Solo Performance,Stand Up,"['Ludacris', 'Shawnna']",,Stand Up,2003,80.1,36.70000000000001,75.1,213760,84.0,0.0,9.16,-485.50000000000006,56,34.9,99.057,2000,213.76
Best Country Song,It's Five O'Clock Somewhere,"['Alan Jackson', 'Jimmy Buffett']",It's Five O'Clock Somewhere,It's Five O'Clock Somewhere,1991,87.8,22.0,71.3,230267,76.8,0.0,17.7,-670.2,62,3.63,125.203,1990,230.267
Best Country Song,It's Five O'Clock Somewhere,"['Alan Jackson', 'Jimmy Buffett']",It's Five O'Clock Somewhere,It's Five O'Clock Somewhere,2010,88.0,20.8,71.3,230133,77.2,0.0,21.1,-669.0,65,3.72,125.202,2010,230.133
Best Country Song,It's Five O'Clock Somewhere,"['Alan Jackson', 'Jimmy Buffett']",It's Five O'Clock Somewhere,It's Five O'Clock Somewhere,2003,88.8,21.8,71.3,229800,77.3,0.0,20.3,-671.3,56,3.66,125.194,2000,229.8
Best Country Collaboration With Vocals,It's Five O'Clock Somewhere,"['Alan Jackson', 'Jimmy Buffett']",,It's Five O'Clock Somewhere,1991,87.8,22.0,71.3,230267,76.8,0.0,17.7,-670.2,62,3.63,125.203,1990,230.267
Best Country Collaboration With Vocals,It's Five O'Clock Somewhere,"['Alan Jackson', 'Jimmy Buffett']",,It's Five O'Clock Somewhere,2010,88.0,20.8,71.3,230133,77.2,0.0,21.1,-669.0,65,3.72,125.202,2010,230.133
Best Country Collaboration With Vocals,It's Five O'Clock Somewhere,"['Alan Jackson', 'Jimmy Buffett']",,It's Five O'Clock Somewhere,2003,88.8,21.8,71.3,229800,77.3,0.0,20.3,-671.3,56,3.66,125.194,2000,229.8
Best Country Song,Wave On Wave,['Pat Green'],,Wave on Wave,2003,36.2,17.8,67.1,244373,75.5,0.00264,6.75,-527.4,59,2.52,103.552,2000,244.373
Best Female Country Vocal Performance,This One's For The Girls,['Martina McBride'],,This One's for the Girls,2003,60.9,6.260000000000001,61.3,243160,80.1,0.00115,12.4,-443.1,58,3.54,126.966,2000,243.16
Best Male Country Vocal Performance,Three Wooden Crosses,['Randy Travis'],,Three Wooden Crosses,2015,39.1,45.9,52.3,201267,50.1,0.0,8.18,-927.6,62,3.66,158.179,2010,201.267
Best Male Country Vocal Performance,Three Wooden Crosses,['Randy Travis'],,Three Wooden Crosses,2002,42.3,49.8,53.400000000000006,201240,54.7,0.0,8.97,-791.5,41,3.2300000000000004,158.006,2000,201.24
Best Male Country Vocal Performance,Brokenheartsville,['Joe Nichols'],,Brokenheartsville,2002,50.9,12.6,68.6,230360,63.1,0.0183,10.7,-518.2,57,2.32,103.953,2000,230.36
Best Male Country Vocal Performance,Brokenheartsville,['Joe Nichols'],,Brokenheartsville,2011,48.8,12.6,45.8,231347,67.7,0.0586999999999999,9.44,-432.7,48,3.1,208.056,2010,231.347
Best Male Country Vocal Performance,She's My Kind Of Rain,['Tim McGraw'],,She's My Kind Of Rain,2002,31.4,13.0,47.2,255973,58.8,0.0,15.1,-837.4000000000001,44,2.54,75.999,2000,255.973
Best Male Country Vocal Performance,She's My Kind Of Rain,['Tim McGraw'],,She's My Kind Of Rain,2014,31.4,13.0,47.2,255973,58.8,0.0,15.1,-837.4000000000001,49,2.54,75.999,2010,255.973
Best Country Collaboration With Vocals,Temptation,['Diana Krall'],,Temptation,2004,57.9,28.7,75.3,267720,18.9,0.301,8.540000000000001,-1423.5,55,3.52,104.95,2000,267.72
Best Female Pop Vocal Performance,Beautiful,['Christina Aguilera'],,Beautiful,2002,9.92,57.8,45.6,238560,57.3,0.000305,11.4,-386.6,72,2.75,76.19,2000,238.56
Best Female Pop Vocal Performance,Fallen,['Mýa'],,Fallen,2003,42.8,11.9,66.9,214600,61.0,0.00275,53.0,-821.7,53,4.569999999999999,94.439,2000,214.6
Best Country Song,The Impossible,['Joe Nichols'],,The Impossible,2002,19.7,35.4,61.7,245573,50.4,0.00031,8.75,-670.2,43,2.95,77.988,2000,245.573
Best Male Country Vocal Performance,The Impossible,['Joe Nichols'],,The Impossible,2002,19.7,35.4,61.7,245573,50.4,0.00031,8.75,-670.2,43,2.95,77.988,2000,245.573
Best Male Country Vocal Performance,Give My Love To Rose,['Johnny Cash'],,Give My Love to Rose,1964,64.7,93.8,66.3,141653,22.8,0.631,9.9,-1434.7,26,5.140000000000001,93.233,1960,141.653
Best Male Country Vocal Performance,Give My Love To Rose,['Johnny Cash'],,Give My Love To Rose,2002,33.800000000000004,90.9,68.5,207000,26.700000000000003,0.511,10.5,-1160.9,52,3.81,131.05700000000002,2000,207.0
Best Male Country Vocal Performance,Give My Love To Rose,['Johnny Cash'],,Give My Love to Rose,1962,71.1,78.3,67.5,166000,34.1,0.058,9.19,-1156.8,12,4.62,79.95100000000002,1960,166.0
Best Male Country Vocal Performance,Give My Love To Rose,['Johnny Cash'],,Give My Love to Rose,1960,71.1,78.3,67.5,166000,34.1,0.058,9.19,-1156.8,11,4.62,79.95100000000002,1960,166.0
Best Male Country Vocal Performance,Give My Love To Rose,['Johnny Cash'],,Give My Love to Rose,1957,71.1,78.3,67.5,166000,34.1,0.058,9.19,-1156.8,9,4.62,79.95100000000002,1950,166.0
Best Male Country Vocal Performance,I'm Gonna Miss Her,['Brad Paisley'],,I'm Gonna Miss Her,2001,35.099999999999994,55.00000000000001,55.89999999999999,194307,46.400000000000006,0.0,10.7,-968.7,59,2.72,98.354,2000,194.307
Best Male Country Vocal Performance,Where Were You (When The World Stopped Turning),['Alan Jackson'],,Where Were You (When the World Stopped Turning),2010,18.9,54.89999999999999,62.3,305093,38.7,0.0,7.64,-953.7,54,3.16,115.362,2010,305.093
Best Male Country Vocal Performance,Where Were You (When The World Stopped Turning),['Alan Jackson'],,Where Were You (When the World Stopped Turning),2002,18.8,47.3,64.7,305093,38.8,0.0,7.539999999999999,-919.4,47,3.11,115.432,2000,305.093
Song Of The Year,Where Were You (When The World Stopped Turning),['Alan Jackson'],,Where Were You (When the World Stopped Turning),2010,18.9,54.89999999999999,62.3,305093,38.7,0.0,7.64,-953.7,54,3.16,115.362,2010,305.093
Song Of The Year,Where Were You (When The World Stopped Turning),['Alan Jackson'],,Where Were You (When the World Stopped Turning),2002,18.8,47.3,64.7,305093,38.8,0.0,7.539999999999999,-919.4,47,3.11,115.432,2000,305.093
Best Country Song,Where Were You (When The World Stopped Turning),['Alan Jackson'],Where Were You (When The World Stopped Turning),Where Were You (When the World Stopped Turning),2010,18.9,54.89999999999999,62.3,305093,38.7,0.0,7.64,-953.7,54,3.16,115.362,2010,305.093
Best Country Song,Where Were You (When The World Stopped Turning),['Alan Jackson'],Where Were You (When The World Stopped Turning),Where Were You (When the World Stopped Turning),2002,18.8,47.3,64.7,305093,38.8,0.0,7.539999999999999,-919.4,47,3.11,115.432,2000,305.093
Best Male Country Vocal Performance,Three Days,['Pat Green'],,Three Days,2001,51.9,21.8,54.7,224840,70.9,0.0,11.5,-620.1,36,3.2,104.257,2000,224.84
Best Short Form Music Video,Days Go By,['Dirty Vegas'],"Rob Leggatt & Leigh Marling, video directors; Anna Brunoro, video producer",Days Go By,2002,30.9,4.99,78.6,432147,85.3,8.72,35.0,-827.3999999999999,50,6.88,126.99,2000,432.147
Song Of The Year,A Thousand Miles,['Vanessa Carlton'],,A Thousand Miles,2002,26.8,32.29999999999999,56.00000000000001,237493,82.5,0.0,16.1,-386.2,76,3.790000000000001,94.931,2000,237.493
Song Of The Year,A Thousand Miles,['Vanessa Carlton'],,A Thousand Miles,2011,25.7,27.3,48.8,237440,83.3,0.0,19.2,-387.6,61,3.87,94.841,2010,237.44
Best Instrumental Arrangement Accompanying Vocalist(s),A Thousand Miles,['Vanessa Carlton'],,A Thousand Miles,2002,26.8,32.29999999999999,56.00000000000001,237493,82.5,0.0,16.1,-386.2,76,3.790000000000001,94.931,2000,237.493
Best Instrumental Arrangement Accompanying Vocalist(s),A Thousand Miles,['Vanessa Carlton'],,A Thousand Miles,2011,25.7,27.3,48.8,237440,83.3,0.0,19.2,-387.6,61,3.87,94.841,2010,237.44
Song Of The Year,The Rising,['Bruce Springsteen'],,The Rising,2002,32.6,6.550000000000001,49.9,287040,76.1,0.0,8.95,-638.1,57,3.24,110.186,2000,287.04
Best Male Rock Vocal Performance,The Rising,['Bruce Springsteen'],,The Rising,2002,32.6,6.550000000000001,49.9,287040,76.1,0.0,8.95,-638.1,57,3.24,110.186,2000,287.04
Best Rock Song,The Rising,['Bruce Springsteen'],The Rising,The Rising,2002,32.6,6.550000000000001,49.9,287040,76.1,0.0,8.95,-638.1,57,3.24,110.186,2000,287.04
Song Of The Year,Complicated,['Avril Lavigne'],,Complicated,2002,42.70000000000001,5.72,58.5,244507,77.6,0.000774,30.0,-589.8,78,4.590000000000001,77.987,2000,244.507
Best Female Pop Vocal Performance,Complicated,['Avril Lavigne'],,Complicated,2002,42.70000000000001,5.72,58.5,244507,77.6,0.000774,30.0,-589.8,78,4.590000000000001,77.987,2000,244.507
Best Female Pop Vocal Performance,Don't Know Why,['Norah Jones'],,Don't Know Why,2002,61.8,88.3,73.2,186147,19.8,0.0011,6.59,-1177.5,74,2.8000000000000003,88.17399999999998,2000,186.147
Best Female Pop Vocal Performance,Don't Know Why,['Norah Jones'],,Don't Know Why,2002,63.1,87.7,73.9,186160,19.9,0.00123,5.91,-1176.3,60,2.8000000000000003,88.46600000000002,2000,186.16
Song Of The Year,Don't Know Why,['Norah Jones'],Don't Know Why,Don't Know Why,2002,61.8,88.3,73.2,186147,19.8,0.0011,6.59,-1177.5,74,2.8000000000000003,88.17399999999998,2000,186.147
Song Of The Year,Don't Know Why,['Norah Jones'],Don't Know Why,Don't Know Why,2002,63.1,87.7,73.9,186160,19.9,0.00123,5.91,-1176.3,60,2.8000000000000003,88.46600000000002,2000,186.16
Best Male Pop Vocal Performance,Fragile,['Sting'],,Fragile,1987,28.9,91.2,32.29999999999999,236307,19.8,6.98,8.89,-2103.5,64,3.54,82.37299999999998,1980,236.307
Best Male Pop Vocal Performance,7 Days,['Craig David'],,7 Days,2000,88.8,23.0,65.9,235133,81.2,0.0,9.51,-749.9,71,4.87,83.01299999999998,2000,235.133
Best Male Pop Vocal Performance,7 Days,['Craig David'],,7 Days,2001,88.2,26.1,64.4,237373,84.3,0.0,9.47,-624.7,54,5.12,83.024,2000,237.373
Best Pop Performance By A Duo Or Group With Vocal,Hey Baby,"['Bounty Killer', 'No Doubt']",,Hey Baby,2001,75.0,6.18,70.5,207040,87.2,0.0,22.7,-355.7,53,12.6,93.628,2000,207.04
Best Pop Performance By A Duo Or Group With Vocal,Hey Baby,"['Bounty Killer', 'No Doubt']",,Hey Baby,2003,75.9,5.88,59.7,206760,86.0,0.0,26.6,-395.9,38,20.5,187.338,2000,206.76
Best Pop Performance By A Duo Or Group With Vocal,Girlfriend,['*NSYNC'],,Girlfriend,2001,86.2,8.66,74.8,253600,81.1,0.0014499999999999,2.82,-521.3,50,9.07,93.963,2000,253.6
Best Pop Performance By A Duo Or Group With Vocal,Where Are You Going,['Dave Matthews Band'],,Where Are You Going,2002,25.8,50.0,44.4,231867,58.3,15.0,10.5,-812.1,54,2.59,97.492,2000,231.867
Best Female Pop Vocal Performance,Soak Up The Sun,['Sheryl Crow'],,Soak Up The Sun,2002,71.3,3.98,71.7,292307,73.3,0.0,13.6,-498.50000000000006,59,4.2700000000000005,119.996,2000,292.307
Best Female Pop Vocal Performance,Soak Up The Sun,['Sheryl Crow'],,Soak Up The Sun,2003,71.8,4.53,71.5,291867,72.5,0.0,12.0,-574.3,37,4.58,119.987,2000,291.867
Best Male Pop Vocal Performance,Your Body Is A Wonderland,['John Mayer'],,Your Body Is a Wonderland,2001,68.7,2.06,64.7,249627,72.9,4.89,13.4,-625.1,76,2.36,94.01,2000,249.627
Best Male Pop Vocal Performance,October Road,['James Taylor'],,October Road,2000,38.4,50.2,69.4,236667,51.0,12.8,11.2,-1080.4,52,3.55,144.947,2000,236.667
Best Pop Performance By A Duo Or Group With Vocal,Girl All The Bad Guys Want,['Bowling For Soup'],,Girl All the Bad Guys Want,2002,86.7,0.0516999999999999,58.20000000000001,197800,82.9,0.0,26.6,-568.8,63,4.65,130.969,2000,197.8
Best Female Rock Vocal Performance,Steve McQueen,['Sheryl Crow'],,Steve McQueen,2002,76.2,5.050000000000001,55.50000000000001,205733,89.3,0.0,6.88,-352.1,38,9.52,169.96599999999995,2000,205.733
Best Female Rock Vocal Performance,Sk8er Boi,['Avril Lavigne'],,Sk8er Boi,2002,48.4,0.00679,48.7,204000,90.0,0.0,35.8,-441.7,76,4.82,149.937,2000,204.0
Best Rock Performance By A Duo Or Group With Vocal,In My Place,['Coldplay'],,In My Place,2002,19.3,5.53,42.4,226680,58.8,0.000495,29.8,-545.5,71,2.78,144.636,2000,226.68
Best Rock Performance By A Duo Or Group With Vocal,Walk On,['U2'],,Walk On,2000,60.0,0.417,52.8,294907,83.2,0.0435,25.0,-642.1,47,2.69,100.18,2000,294.907
Best Rock Song,Walk On,['U2'],,Walk On,2000,60.0,0.417,52.8,294907,83.2,0.0435,25.0,-642.1,47,2.69,100.18,2000,294.907
Best Rock Performance By A Duo Or Group With Vocal,When I'm Gone,['3 Doors Down'],,When I'm Gone,2002,37.4,0.385,53.0,260333,76.8,0.0,10.3,-561.1000000000001,69,2.8400000000000003,148.095,2000,260.333
Best Rock Song,When I'm Gone,['3 Doors Down'],,When I'm Gone,2002,37.4,0.385,53.0,260333,76.8,0.0,10.3,-561.1000000000001,69,2.8400000000000003,148.095,2000,260.333
Best Rock Performance By A Duo Or Group With Vocal,Girls Of Summer,['Aerosmith'],,Girls of Summer,2002,64.5,0.364,53.6,193160,83.9,0.0,9.77,-425.7,48,3.73,119.972,2000,193.16
Best Hard Rock Performance,All My Life,['Foo Fighters'],,All My Life,2002,63.7,0.0218,57.70000000000001,263440,60.4,0.0579,47.7,-570.3,73,4.95,167.71900000000005,2000,263.44
Best Hard Rock Performance,All My Life,['Foo Fighters'],,All My Life,2009,66.7,0.0214,58.5,263560,59.9,0.0871,49.20000000000001,-570.4,52,5.08,167.778,2000,263.56
Best Rock Song,All My Life,['Foo Fighters'],,All My Life,2002,63.7,0.0218,57.70000000000001,263440,60.4,0.0579,47.7,-570.3,73,4.95,167.71900000000005,2000,263.44
Best Rock Song,All My Life,['Foo Fighters'],,All My Life,2009,66.7,0.0214,58.5,263560,59.9,0.0871,49.20000000000001,-570.4,52,5.08,167.778,2000,263.56
Best Hard Rock Performance,Aerials,['System Of A Down'],,Aerials,2001,22.7,0.0917999999999999,36.4,235053,92.2,3.5000000000000004,6.959999999999999,-421.7,74,5.66,79.342,2000,235.053
Best Hard Rock Performance,No One Knows,['Queens of the Stone Age'],,No One Knows,2002,63.7,3.5900000000000003,50.7,278707,58.8,0.0128999999999999,37.3,-488.1,66,6.41,170.889,2000,278.707
Best Hard Rock Performance,Youth Of The Nation,['P.O.D.'],,Youth of the Nation,2001,51.7,0.8340000000000001,56.3,256240,86.0,1.06,39.0,-753.2999999999998,71,6.21,97.867,2000,256.24
Best Hard Rock Performance,I Stand Alone,['Godsmack'],,I Stand Alone,2003,37.6,0.00286,21.7,246040,92.0,0.0,10.2,-447.9,68,6.279999999999999,167.169,2000,246.04
Best Hard Rock Performance,I Stand Alone,['Godsmack'],,I Stand Alone,2003,36.70000000000001,0.00415,21.8,246040,93.0,0.0,12.6,-443.8,62,6.329999999999999,166.078,2000,246.04
Best Rock Song,I Stand Alone,['Godsmack'],,I Stand Alone,2003,37.6,0.00286,21.7,246040,92.0,0.0,10.2,-447.9,68,6.279999999999999,167.169,2000,246.04
Best Rock Song,I Stand Alone,['Godsmack'],,I Stand Alone,2003,36.70000000000001,0.00415,21.8,246040,93.0,0.0,12.6,-443.8,62,6.329999999999999,166.078,2000,246.04
Best Metal Performance,My Plague,['Slipknot'],,My Plague,2001,10.7,0.0278,27.9,220293,99.3,0.0394,19.7,-267.0,59,20.9,88.553,2000,220.293
Best Metal Performance,My Plague,['Slipknot'],,My Plague,2001,10.7,0.0278,27.9,220293,99.3,0.0394,19.7,-267.0,39,20.9,88.553,2000,220.293
Best Male Rock Vocal Performance,45,['Shinedown'],,45,2003,21.5,0.22,44.6,250093,65.7,0.0,18.9,-449.4,67,2.62,152.132,2000,250.093
Best R&B Performance By A Duo Or Group With Vocal,More Than A Woman,['Calvin Richardson'],,More Than A Woman,2003,60.5,63.0,73.7,321680,42.6,0.0,8.09,-625.0,40,18.4,132.001,2000,321.68
Best Female R&B Vocal Performance,More Than A Woman,['Calvin Richardson'],,More Than A Woman,2003,60.5,63.0,73.7,321680,42.6,0.0,8.09,-625.0,40,18.4,132.001,2000,321.68
Best Rock Performance By A Duo Or Group With Vocal,My Sacrifice,['Creed'],,My Sacrifice,2001,25.7,0.0101,32.0,294600,88.0,0.000431,7.6,-603.5,70,5.04,146.349,2000,294.6
Best Rock Performance By A Duo Or Group With Vocal,My Sacrifice,['Creed'],,My Sacrifice,2004,26.0,0.0101,31.7,295800,87.5,0.000188,10.9,-603.0,39,4.8500000000000005,146.284,2000,295.8
Best Urban/Alternative Performance,Be Here,"[""D'Angelo"", 'Raphael Saadiq']",,Be Here,2002,70.9,22.8,61.3,228973,60.2,0.000111,7.37,-573.3,46,32.7,87.389,2000,228.973
Best R&B Song,Be Here,"[""D'Angelo"", 'Raphael Saadiq']",,Be Here,2002,70.9,22.8,61.3,228973,60.2,0.000111,7.37,-573.3,46,32.7,87.389,2000,228.973
Best Urban/Alternative Performance,Floetic,['Floetry'],,Floetic,2002,70.1,24.1,74.6,246493,63.5,0.0,9.26,-576.7,48,14.9,92.993,2000,246.493
Best R&B Song,Floetic,['Floetry'],,Floetic,2002,70.1,24.1,74.6,246493,63.5,0.0,9.26,-576.7,48,14.9,92.993,2000,246.493
Best Female R&B Vocal Performance,Foolish,['Ashanti'],,Foolish,2002,70.7,34.7,66.5,227387,69.5,0.0,10.6,-576.3,71,5.319999999999999,90.119,2000,227.387
Best Male R&B Vocal Performance,U Don't Have To Call,['Usher'],,U Don't Have to Call,2001,80.6,4.78,79.3,269400,56.8,0.00357,3.04,-495.8,59,4.590000000000001,100.005,2000,269.4
Best Metal Performance,Here To Stay,['Korn'],,Here to Stay,2002,35.099999999999994,0.000781,56.39999999999999,270960,94.7,82.8,37.3,-499.8,60,4.48,100.002,2000,270.96
Best Metal Performance,"Never Gonna Stop (The Red, Red Kroovy)",['Rob Zombie'],,"Never Gonna Stop (The Red, Red Kroovy)",2001,58.9,0.00639,61.7,189133,85.0,0.00293,48.1,-454.3,57,3.25,125.03,2000,189.133
Best Metal Performance,Get Inside,['Stone Sour'],,Get Inside,2002,39.6,0.00223,26.5,193533,95.7,2.91,10.5,-341.5,47,9.95,151.61,2000,193.533
Best Female Rap Solo Performance,Satisfaction,['Eve'],,Satisfaction,2002,63.0,23.6,84.3,258733,55.3,0.0,5.23,-319.8,44,43.70000000000001,93.383,2000,258.733
Best Male Rap Solo Performance,Hot In Herre,['Nelly'],,Hot In Herre,2002,91.2,20.6,95.6,228240,74.5,0.0,6.15,-475.3,72,12.0,107.075,2000,228.24
Best Male Rap Solo Performance,Hot In Herre,['Nelly'],,Hot In Herre,2002,91.3,20.4,96.4,228333,72.7,0.0,6.38,-444.1,46,12.1,107.067,2000,228.333
Best Rap/Sung Collaboration,Dilemma,"['Nelly', 'Kelly Rowland']",,Dilemma,2002,60.7,22.7,72.7,289160,55.2,0.0164,19.8,-807.4,78,14.000000000000002,168.18900000000005,2000,289.16
Best Rap/Sung Collaboration,Dilemma,"['Nelly', 'Kelly Rowland']",,Dilemma,2002,58.9,20.8,73.0,289067,53.6,0.00813,23.200000000000003,-881.5,36,15.9,168.143,2000,289.067
Best Rap/Sung Collaboration,Like I Love You,['Justin Timberlake'],,Like I Love You,2002,90.1,4.390000000000001,85.3,283627,81.1,0.0304,7.03,-492.6,62,6.460000000000001,114.961,2000,283.627
Best Male Rap Solo Performance,Rollout (My Business),['Ludacris'],,Rollout (My Business),2001,89.2,9.49,92.1,296587,66.8,0.0,59.20000000000001,-873.0,60,23.5,131.059,2000,296.587
Best Male Rap Solo Performance,Rollout (My Business),['Ludacris'],,Rollout (My Business),2001,91.1,9.71,90.8,240013,68.2,0.0,6.67,-855.3,39,12.8,131.08700000000002,2000,240.013
Best Male Rap Solo Performance,Without Me,['Eminem'],,Without Me,2002,66.2,0.286,90.8,290320,66.9,0.0,23.7,-282.7,83,7.380000000000001,112.238,2000,290.32
Best Male Rap Solo Performance,Without Me,['Eminem'],,Without Me,2005,64.3,0.2759999999999999,91.0,291213,66.1,0.0,35.0,-281.4,53,6.94,112.251,2000,291.213
Best Male Rap Solo Performance,Without Me,['Eminem'],,Without Me,2002,67.8,0.317,92.4,290120,64.7,0.0,19.3,-334.90000000000003,39,7.12,112.239,2000,290.12
Best Male Rap Solo Performance,Without Me,['Eminem'],,Without Me,2005,64.3,0.2759999999999999,91.0,291213,66.1,0.0,35.0,-281.4,47,6.94,112.251,2000,291.213
Best Short Form Music Video,Without Me,['Eminem'],,Without Me,2002,66.2,0.286,90.8,290320,66.9,0.0,23.7,-282.7,83,7.380000000000001,112.238,2000,290.32
Best Short Form Music Video,Without Me,['Eminem'],,Without Me,2005,64.3,0.2759999999999999,91.0,291213,66.1,0.0,35.0,-281.4,53,6.94,112.251,2000,291.213
Best Short Form Music Video,Without Me,['Eminem'],,Without Me,2002,67.8,0.317,92.4,290120,64.7,0.0,19.3,-334.90000000000003,39,7.12,112.239,2000,290.12
Best Short Form Music Video,Without Me,['Eminem'],,Without Me,2005,64.3,0.2759999999999999,91.0,291213,66.1,0.0,35.0,-281.4,47,6.94,112.251,2000,291.213
Best Rap Performance By A Duo Or Group,Oh Boy,"['Cam’ron', 'Juelz Santana']",,Oh Boy,2002,82.8,2.16,75.4,204707,76.7,0.0,17.2,-558.6,66,14.499999999999998,83.014,2000,204.707
Best Rap Performance By A Duo Or Group,Still Fly,['Big Tymers'],,Still Fly,2002,56.00000000000001,3.02,67.5,335613,60.7,0.000897,33.900000000000006,-353.8,62,16.2,177.928,2000,335.613
Best Country Performance By A Duo Or Group With Vocal,Not A Day Goes By,['Lonestar'],,Not A Day Goes By,2001,22.1,49.20000000000001,53.0,248040,30.5,0.0,13.69999999999999,-856.8,46,2.8000000000000003,127.318,2000,248.04
Best Country Performance By A Duo Or Group With Vocal,Beautiful Mess,['Diamond Rio'],,Beautiful Mess,1991,37.6,31.7,40.2,227920,81.7,0.0,10.5,-375.6,55,4.06,177.342,1990,227.92
Best Country Performance By A Duo Or Group With Vocal,Beautiful Mess,['Diamond Rio'],,Beautiful Mess,2002,47.5,52.900000000000006,47.5,228000,66.3,0.0,9.28,-741.5,50,3.5900000000000003,177.44,2000,228.0
